Query is the topic title = "Drive-by shootings"

Doc_ID ModelC_Score
50614 138.2804255127338
64482 138.2804255127338
19411 130.35083303624478
19409 130.35083303624478
19420 130.35083303624478
19885 126.91628758169935
3148 126.91628758169935
85997 97.52042551273384
53361 94.29733333333333
83267 93.0908330362448
75433 89.65628758169935
75431 89.65628758169935
75435 89.65628758169935
78572 89.65628758169935
78574 89.65628758169935
19408 89.65628758169935
78580 89.65628758169935
75429 89.65628758169935
53269 84.7430921794005
83868 72.31419607843137
6318 72.31419607843137
83810 72.31419607843137
85411 64.90147126436781
39907 64.5865641025641
54538 62.46622943430246
23361 60.47187878787878
26648 57.03733333333333
80280 36.11895424836602
80283 36.11895424836602
80285 36.11895424836602
82191 36.11895424836602
19417 36.11895424836602
76403 36.11895424836602
81465 36.11895424836602
23349 36.11895424836602
81462 36.11895424836602
82188 36.11895424836602
79565 36.11895424836602
79548 36.11895424836602
79552 18.776862745098043
80282 18.776862745098043
80290 18.776862745098043
78577 18.776862745098043
82162 18.776862745098043
78582 18.776862745098043
76411 17.342091503267977
76408 17.342091503267977
82908 17.342091503267977
64772 0.0
67327 0.0
85535 0.0
